Date,Primary Type,Arrest,Location Description,Latitude,Longitude,Year,Month,Hour
01/05/2025 07:24:00 AM,CRIMINAL DAMAGE,False,STREET,41.833259472,-87.681469995,2025,1,7
08/03/2025 05:46:00 PM,OTHER OFFENSE,True,VEHICLE NON-COMMERCIAL,41.845219492,-87.714808882,2025,8,17
02/27/2025 12:41:00 PM,ASSAULT,False,CTA STATION,41.884432018,-87.676723222,2025,2,12
10/13/2025 09:30:00 AM,NARCOTICS,True,STREET,41.89975755,-87.634691584,2025,10,9
01/02/2026 01:30:00 PM,ASSAULT,False,BANK,41.736084484,-87.629433662,2026,1,13
07/28/2024 02:38:00 PM,THEFT,False,DEPARTMENT STORE,41.868541914,-87.639235361,2024,7,14
06/02/2025 05:30:00 AM,BATTERY,False,APARTMENT,41.755923803,-87.65743376,2025,6,5
03/12/2025 05:30:00 PM,BATTERY,False,STREET,41.885325435,-87.627930066,2025,3,17
04/05/2025 05:00:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.742164038,-87.562440407,2025,4,5
03/16/2025 06:39:00 PM,THEFT,True,DEPARTMENT STORE,41.939315143,-87.70942733,2025,3,18
10/06/2025 06:54:00 PM,WEAPONS VIOLATION,True,SIDEWALK,41.704313222,-87.622254757,2025,10,18
11/20/2024 09:30:00 AM,ASSAULT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.784754925,-87.588143196,2024,11,9
08/11/2025 11:30:00 PM,THEFT,False,APARTMENT,41.878061064,-87.743702885,2025,8,23
08/22/2025 01:48:00 PM,BATTERY,False,STREET,41.779960201,-87.632099778,2025,8,13
01/18/2026 12:00:00 AM,SEX OFFENSE,False,OTHER (SPECIFY),41.922673111,-87.802544263,2026,1,0
05/12/2025 02:00:00 AM,BATTERY,False,STREET,41.746164971,-87.670610874,2025,5,2
06/29/2025 12:00:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.923219308,-87.715338536,2025,6,12
07/11/2024 08:54:00 AM,OTHER OFFENSE,True,STREET,41.91704016,-87.736774723,2024,7,8
12/14/2025 07:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.941120561,-87.782315175,2025,12,19
04/05/2025 11:05:00 AM,THEFT,False,SIDEWALK,41.902762454,-87.632884581,2025,4,11
12/22/2025 01:50:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.885323437,-87.626266497,2025,12,13
01/05/2025 10:00:00 PM,CRIMINAL SEXUAL ASSAULT,False,GAS STATION,41.875625633,-87.629450396,2025,1,22
06/05/2025 08:00:00 PM,MOTOR VEHICLE THEFT,False,VEHICLE NON-COMMERCIAL,41.974569667,-87.66311076,2025,6,20
09/23/2024 06:56:00 AM,OTHER OFFENSE,False,RESIDENCE,41.757528731,-87.612651497,2024,9,6
04/19/2025 07:14:00 PM,ASSAULT,False,APARTMENT,41.878286676,-87.714093543,2025,4,19
03/20/2025 01:30:00 PM,THEFT,False,RESTAURANT,41.881951992,-87.633185359,2025,3,13
10/22/2025 05:31:00 PM,BATTERY,True,STREET,41.895900413,-87.637157799,2025,10,17
08/30/2025 10:37:00 PM,BATTERY,False,RESIDENCE,41.776083122,-87.76981339,2025,8,22
01/01/2025 12:30:00 AM,THEFT,False,RESTAURANT,41.893676841,-87.631176812,2025,1,0
09/13/2024 09:00:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.756349652,-87.552734295,2024,9,9
01/28/2025 05:45:00 PM,OTHER OFFENSE,False,APARTMENT,41.767520936,-87.572672,2025,1,17
07/25/2024 01:00:00 AM,CRIMINAL DAMAGE,False,CHA APARTMENT,41.882379941,-87.665881802,2024,7,1
05/18/2025 01:58:00 PM,ASSAULT,True,STREET,41.788786066,-87.622315729,2025,5,13
07/19/2024 10:55:00 AM,MOTOR VEHICLE THEFT,False,RESIDENCE - GARAGE,41.898185553,-87.724942769,2024,7,10
10/09/2025 01:40:00 PM,ASSAULT,False,STREET,41.750832464,-87.605224746,2025,10,13
12/02/2024 05:05:00 PM,THEFT,False,RESTAURANT,41.87802357,-87.641556267,2024,12,17
04/14/2025 07:00:00 AM,THEFT,False,HOSPITAL BUILDING / GROUNDS,41.896772914,-87.621464432,2025,4,7
10/08/2024 08:00:00 PM,CRIMINAL DAMAGE,False,APARTMENT,41.708309888,-87.60834894,2024,10,20
09/11/2025 12:40:00 PM,OTHER OFFENSE,True,STREET,41.772854092,-87.588742874,2025,9,12
07/06/2024 11:45:00 PM,ASSAULT,False,SIDEWALK,41.775149092,-87.668978118,2024,7,23
09/29/2024 07:30:00 PM,CRIMINAL DAMAGE,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.736142605,-87.585631434,2024,9,19
10/30/2025 06:30:00 AM,THEFT,False,STREET,41.769000438,-87.584417878,2025,10,6
01/05/2025 01:44:00 PM,ASSAULT,False,APARTMENT,41.830917641,-87.608064205,2025,1,13
05/22/2025 03:45:00 PM,ASSAULT,False,SCHOOL - PUBLIC GROUNDS,41.714597905,-87.567022232,2025,5,15
10/12/2024 12:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.836069707,-87.613033345,2024,10,0
07/01/2025 03:00:00 PM,BATTERY,False,STREET,41.88681623,-87.721341448,2025,7,15
01/04/2025 11:00:00 PM,CRIMINAL DAMAGE,False,DRIVEWAY - RESIDENTIAL,42.008886716,-87.81365406,2025,1,23
10/15/2024 09:28:00 PM,CRIMINAL TRESPASS,False,GAS STATION,41.764632089,-87.628311641,2024,10,21
11/07/2024 07:00:00 AM,ASSAULT,False,STREET,41.87703964,-87.729336704,2024,11,7
01/25/2025 01:00:00 AM,MOTOR VEHICLE THEFT,False,APARTMENT,41.78863784,-87.622310033,2025,1,1
11/12/2024 07:30:00 PM,CRIMINAL TRESPASS,False,DRUG STORE,41.764151886,-87.683229302,2024,11,19
01/10/2025 11:45:00 AM,DECEPTIVE PRACTICE,False,RESTAURANT,41.869749161,-87.640107132,2025,1,11
05/20/2025 07:15:00 PM,ASSAULT,True,APARTMENT,41.755536666,-87.64538004,2025,5,19
09/07/2024 03:09:00 PM,NARCOTICS,False,ALLEY,41.895420644,-87.720539406,2024,9,15
09/15/2025 07:30:00 AM,CRIMINAL DAMAGE,False,STREET,41.899268907,-87.698467137,2025,9,7
03/26/2025 03:30:00 PM,BATTERY,False,APARTMENT,41.767140262,-87.636388906,2025,3,15
11/18/2024 07:45:00 AM,THEFT,False,STREET,41.973980624,-87.664687219,2024,11,7
12/15/2024 12:00:00 AM,MOTOR VEHICLE THEFT,False,APARTMENT,41.815591885,-87.621381014,2024,12,0
08/27/2025 09:00:00 AM,CRIMINAL TRESPASS,False,APARTMENT,41.852734069,-87.701342733,2025,8,9
01/02/2025 01:29:00 AM,BATTERY,True,RESIDENCE,41.737714825,-87.714837595,2025,1,1
09/11/2025 07:55:00 AM,THEFT,False,RESIDENCE,41.799875696,-87.603928993,2025,9,7
06/26/2024 03:00:00 AM,ROBBERY,False,STREET,41.881790794,-87.624355516,2024,6,3
12/20/2024 04:00:00 AM,DECEPTIVE PRACTICE,False,APARTMENT,41.887934346,-87.639954629,2024,12,4
04/09/2025 04:45:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.893922764,-87.63958134,2025,4,16
07/29/2024 06:42:00 PM,BATTERY,False,CTA TRAIN,41.804133114,-87.703859846,2024,7,18
11/28/2025 03:15:00 PM,HOMICIDE,False,HOUSE,41.753496107,-87.650180812,2025,11,15
06/01/2025 07:49:00 PM,BATTERY,False,ALLEY,41.968944819,-87.72071409,2025,6,19
07/22/2025 09:35:00 AM,THEFT,True,CONVENIENCE STORE,41.750490827,-87.654302474,2025,7,9
01/14/2025 09:43:00 PM,HOMICIDE,False,ALLEY,41.980379165,-87.669728811,2025,1,21
10/26/2025 05:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.73865592,-87.652203103,2025,10,17
09/13/2025 02:00:00 PM,ROBBERY,True,CTA TRAIN,41.750940757,-87.625185222,2025,9,14
03/10/2025 10:20:00 AM,CRIMINAL DAMAGE,False,RESIDENCE - GARAGE,41.889561428,-87.620196651,2025,3,10
07/17/2025 09:15:00 AM,OTHER OFFENSE,False,RESIDENCE,41.943877861,-87.782181162,2025,7,9
09/29/2024 05:59:00 AM,OTHER OFFENSE,False,RESIDENCE,41.960122244,-87.70699265,2024,9,5
12/20/2024 03:00:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.888759058,-87.719780416,2024,12,3
01/07/2026 12:30:00 PM,DECEPTIVE PRACTICE,False,RESTAURANT,41.893277294,-87.627776464,2026,1,12
05/22/2025 01:30:00 AM,THEFT,False,STREET,41.798850118,-87.589076483,2025,5,1
08/10/2024 12:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE - GARAGE,41.734769131,-87.608553399,2024,8,12
08/20/2025 04:53:00 PM,CRIMINAL DAMAGE,False,STREET,41.925396293,-87.652410536,2025,8,16
03/18/2025 05:34:00 AM,OTHER OFFENSE,False,APARTMENT,41.877352918,-87.702866432,2025,3,5
10/04/2025 04:00:00 PM,THEFT,False,SIDEWALK,41.899410159,-87.624131266,2025,10,16
08/26/2025 04:55:00 PM,ASSAULT,False,SIDEWALK,41.792877578,-87.779842558,2025,8,16
09/14/2025 05:02:00 AM,BATTERY,True,GROCERY FOOD STORE,41.961342741,-87.727838934,2025,9,5
07/07/2025 04:00:00 PM,OFFENSE INVOLVING CHILDREN,False,APARTMENT,41.908339318,-87.754691623,2025,7,16
03/24/2025 09:00:00 AM,OBSCENITY,True,VEHICLE NON-COMMERCIAL,41.891864598,-87.724760353,2025,3,9
02/02/2025 08:49:00 AM,NARCOTICS,True,STREET,41.895480474,-87.714298449,2025,2,8
07/21/2025 06:00:00 AM,THEFT,False,RESIDENCE - GARAGE,41.951772895,-87.660184427,2025,7,6
08/07/2024 06:00:00 PM,DECEPTIVE PRACTICE,False,SIDEWALK,41.906797102,-87.671861659,2024,8,18
11/25/2025 04:30:00 PM,THEFT,False,STREET,41.767866727,-87.648122217,2025,11,16
06/24/2024 05:52:00 PM,WEAPONS VIOLATION,True,SIDEWALK,41.838543059,-87.6100992,2024,6,17
06/25/2025 11:59:00 AM,CRIMINAL DAMAGE,False,RESTAURANT,41.806812643,-87.70456353,2025,6,11
08/23/2024 09:00:00 AM,THEFT,False,RESIDENCE,41.978775003,-87.678538979,2024,8,9
02/20/2025 11:03:00 AM,NARCOTICS,True,STREET,41.700241475,-87.563193986,2025,2,11
09/16/2024 11:30:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.713511865,-87.624867357,2024,9,23
02/02/2025 09:06:00 AM,THEFT,False,RESIDENCE,41.749297482,-87.548000769,2025,2,9
11/13/2025 12:30:00 PM,THEFT,False,APARTMENT,41.767369963,-87.572666452,2025,11,12
07/02/2024 01:08:00 PM,WEAPONS VIOLATION,True,STREET,41.86709983,-87.723600169,2024,7,13
06/11/2025 03:30:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.754198929,-87.649766555,2025,6,3
09/23/2025 06:30:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.886439487,-87.704936504,2025,9,6
01/06/2026 03:15:00 PM,THEFT,False,GROCERY FOOD STORE,41.761010056,-87.624814287,2026,1,15
10/03/2025 07:15:00 PM,THEFT,False,RESIDENCE - PORCH / HALLWAY,41.92161219,-87.696437857,2025,10,19
09/20/2025 03:40:00 PM,THEFT,False,SMALL RETAIL STORE,41.722578383,-87.662706548,2025,9,15
10/06/2024 04:06:00 PM,BATTERY,True,ALLEY,41.899911004,-87.723780343,2024,10,16
10/08/2025 12:00:00 AM,THEFT,False,APARTMENT,41.774037944,-87.779835922,2025,10,0
03/01/2025 12:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.933126406,-87.711861785,2025,3,12
09/11/2024 01:30:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.763305308,-87.559870854,2024,9,13
08/20/2024 03:38:00 PM,THEFT,False,RESIDENCE - YARD (FRONT / BACK),41.918801189,-87.654604403,2024,8,15
10/26/2024 05:30:00 PM,CRIMINAL DAMAGE,False,APARTMENT,41.910047701,-87.712416337,2024,10,17
11/15/2024 01:49:00 PM,CRIMINAL DAMAGE,False,DEPARTMENT STORE,41.896565217,-87.636368223,2024,11,13
10/13/2024 10:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.796059602,-87.766062817,2024,10,22
07/26/2024 03:30:00 PM,NARCOTICS,True,VEHICLE NON-COMMERCIAL,41.856790413,-87.708424071,2024,7,15
03/28/2025 02:10:00 AM,BURGLARY,False,STREET,41.900880711,-87.634367112,2025,3,2
05/02/2025 03:12:00 PM,CRIMINAL TRESPASS,False,LIBRARY,41.794949113,-87.654885898,2025,5,15
09/16/2025 03:38:00 AM,CRIMINAL DAMAGE,False,STREET,41.912385538,-87.706812959,2025,9,3
01/06/2026 01:23:00 PM,CRIMINAL TRESPASS,True,ALLEY,41.677260531,-87.628643754,2026,1,13
01/13/2025 06:00:00 PM,NARCOTICS,True,SIDEWALK,41.888657588,-87.749264906,2025,1,18
06/23/2024 04:08:00 PM,BATTERY,True,APARTMENT,41.929822507,-87.653763616,2024,6,16
03/05/2025 08:00:00 AM,THEFT,False,VEHICLE NON-COMMERCIAL,41.871112327,-87.747937667,2025,3,8
09/07/2024 07:05:00 PM,THEFT,False,STREET,41.899030852,-87.725474703,2024,9,19
07/24/2025 02:30:00 PM,CRIMINAL DAMAGE,False,APARTMENT,41.772449857,-87.646310122,2025,7,14
04/29/2025 08:25:00 PM,THEFT,False,STREET,41.899227252,-87.622954198,2025,4,20
08/14/2024 10:28:00 PM,WEAPONS VIOLATION,False,RESIDENCE,41.735995707,-87.734825867,2024,8,22
09/09/2025 09:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.695034798,-87.538903251,2025,9,21
04/19/2025 09:30:00 AM,THEFT,False,APARTMENT,41.761245409,-87.634565067,2025,4,9
08/20/2024 09:10:00 AM,THEFT,False,STREET,41.815994603,-87.643302717,2024,8,9
07/10/2024 06:47:00 PM,ASSAULT,False,STREET,41.896159294,-87.661734764,2024,7,18
08/14/2025 02:44:00 PM,ASSAULT,False,SIDEWALK,41.87046297,-87.720260149,2025,8,14
04/10/2025 10:43:00 PM,BATTERY,False,NURSING / RETIREMENT HOME,41.961867922,-87.648430138,2025,4,22
11/18/2025 03:30:00 PM,ASSAULT,True,APARTMENT,41.966739557,-87.729203503,2025,11,15
11/10/2024 06:06:00 PM,NARCOTICS,True,SIDEWALK,41.870472659,-87.743596393,2024,11,18
12/05/2025 10:00:00 AM,THEFT,False,HOSPITAL BUILDING / GROUNDS,41.894173733,-87.621401474,2025,12,10
08/29/2025 12:50:00 PM,DECEPTIVE PRACTICE,False,GAS STATION,41.808833439,-87.622824022,2025,8,12
12/03/2024 01:00:00 PM,ASSAULT,False,APARTMENT,41.905356713,-87.727626174,2024,12,13
10/25/2025 09:30:00 AM,ASSAULT,False,APARTMENT,41.898527467,-87.762126515,2025,10,9
11/17/2024 12:00:00 AM,MOTOR VEHICLE THEFT,True,STREET,41.860252249,-87.666214751,2024,11,0
04/25/2025 09:00:00 AM,BURGLARY,False,APARTMENT,41.778273886,-87.701898362,2025,4,9
10/27/2025 06:30:00 AM,CRIMINAL DAMAGE,False,STREET,41.97336493,-87.76096922,2025,10,6
10/29/2024 09:35:00 AM,BURGLARY,False,RESIDENCE,41.892004708,-87.760535556,2024,10,9
01/26/2025 02:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.939937649,-87.652366118,2025,1,14
01/01/2026 01:26:00 PM,THEFT,False,DEPARTMENT STORE,41.939315143,-87.70942733,2026,1,13
12/02/2024 06:45:00 PM,BATTERY,False,SMALL RETAIL STORE,41.889936436,-87.637486992,2024,12,18
12/17/2025 03:45:00 AM,THEFT,False,RESIDENCE - YARD (FRONT / BACK),42.004653007,-87.658214448,2025,12,3
11/15/2025 10:21:00 AM,OTHER OFFENSE,False,MEDICAL / DENTAL OFFICE,41.721089225,-87.671399731,2025,11,10
05/04/2025 01:00:00 AM,THEFT,False,RESIDENCE,41.840244514,-87.715899021,2025,5,1
10/21/2024 03:45:00 PM,CRIMINAL DAMAGE,False,STREET,41.75035324,-87.663590235,2024,10,15
03/02/2025 12:30:00 PM,ASSAULT,False,STREET,41.958782045,-87.654665613,2025,3,12
12/07/2024 10:33:00 AM,WEAPONS VIOLATION,True,SIDEWALK,41.875254895,-87.627618559,2024,12,10
01/03/2025 12:40:00 PM,BURGLARY,False,APARTMENT,41.896274163,-87.713901444,2025,1,12
10/23/2025 12:00:00 AM,BURGLARY,False,STREET,41.903089365,-87.761769943,2025,10,0
06/06/2025 11:42:00 PM,ASSAULT,False,GAS STATION,41.925145282,-87.668581762,2025,6,23
09/09/2024 10:42:00 AM,INTIMIDATION,False,STREET,41.707913093,-87.646506934,2024,9,10
11/19/2024 07:40:00 AM,OTHER OFFENSE,False,RESIDENCE,41.90469007,-87.759731564,2024,11,7
06/24/2024 02:20:00 PM,THEFT,False,STREET,41.930966648,-87.744123626,2024,6,14
11/01/2024 11:00:00 AM,OTHER OFFENSE,False,APARTMENT,41.881088655,-87.720764494,2024,11,11
06/19/2025 04:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.920899113,-87.642405118,2025,6,16
06/16/2024 05:01:00 PM,THEFT,False,SMALL RETAIL STORE,41.917407385,-87.70579017,2024,6,17
06/19/2025 08:00:00 AM,THEFT,False,STREET,41.839774197,-87.72807623,2025,6,8
05/12/2025 03:56:00 AM,ROBBERY,False,SMALL RETAIL STORE,41.895732399,-87.687784384,2025,5,3
12/15/2024 01:30:00 PM,MOTOR VEHICLE THEFT,False,GAS STATION,41.902370457,-87.76565911,2024,12,13
07/12/2024 12:00:00 PM,ASSAULT,False,SCHOOL - PUBLIC BUILDING,41.74621174,-87.635406033,2024,7,12
07/08/2024 01:30:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.795133777,-87.698722098,2024,7,13
02/02/2026 12:10:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.895982869,-87.628183771,2026,2,12
07/05/2025 12:02:00 PM,WEAPONS VIOLATION,True,STREET,41.859663681,-87.62564987,2025,7,12
08/15/2025 10:20:00 PM,BATTERY,False,RESIDENCE,41.896023933,-87.770302907,2025,8,22
03/19/2025 12:40:00 PM,DECEPTIVE PRACTICE,False,BANK,41.806253938,-87.664908299,2025,3,12
12/20/2025 10:10:00 PM,BATTERY,True,SPORTS ARENA / STADIUM,41.863196881,-87.614817819,2025,12,22
09/07/2024 08:57:00 AM,ASSAULT,False,APARTMENT,41.778854569,-87.650835648,2024,9,8
09/28/2025 07:00:00 PM,BATTERY,False,STREET,41.722293552,-87.659053745,2025,9,19
04/08/2025 11:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.916404464,-87.686764103,2025,4,11
10/10/2025 12:25:00 PM,DECEPTIVE PRACTICE,True,CTA PLATFORM,41.891404732,-87.628061509,2025,10,12
08/11/2024 12:01:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.709901335,-87.641699033,2024,8,0
05/06/2025 01:08:00 AM,BURGLARY,False,APARTMENT,41.938583389,-87.657709919,2025,5,1
03/08/2025 04:00:00 PM,THEFT,False,STREET,41.778354151,-87.604656873,2025,3,16
08/10/2025 03:39:00 AM,WEAPONS VIOLATION,False,APARTMENT,41.781404979,-87.613231153,2025,8,3
10/07/2024 06:40:00 PM,BURGLARY,False,APARTMENT,41.864627758,-87.712933097,2024,10,18
01/17/2025 05:05:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.800570689,-87.633147751,2025,1,5
07/17/2024 10:30:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.760100283,-87.622364921,2024,7,10
08/25/2025 01:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.77607617,-87.615519783,2025,8,13
08/24/2025 10:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.926432478,-87.686872317,2025,8,10
01/02/2025 03:30:00 PM,THEFT,False,APARTMENT,41.750215226,-87.633075911,2025,1,15
07/20/2025 12:30:00 PM,BATTERY,False,APARTMENT,41.792980737,-87.682266988,2025,7,12
08/04/2025 06:10:00 PM,BATTERY,True,PARK PROPERTY,41.897659761,-87.618887091,2025,8,18
11/03/2025 10:20:00 AM,ASSAULT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.873510659,-87.720554136,2025,11,10
03/07/2025 12:00:00 PM,DECEPTIVE PRACTICE,False,APARTMENT,41.918540127,-87.66013698,2025,3,12
10/08/2025 01:30:00 PM,BURGLARY,False,APARTMENT,41.94917659,-87.683473807,2025,10,13
12/19/2025 04:30:00 AM,OTHER OFFENSE,False,RESIDENCE,41.700789401,-87.65074995,2025,12,4
01/01/2025 08:00:00 AM,THEFT,False,STREET,41.869201889,-87.670589881,2025,1,8
01/20/2026 03:45:00 PM,THEFT,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.809669669,-87.594427666,2026,1,15
06/03/2025 04:20:00 AM,ROBBERY,False,STREET,41.757614433,-87.586115266,2025,6,4
07/08/2024 05:00:00 PM,THEFT,False,VEHICLE NON-COMMERCIAL,41.777309867,-87.640802922,2024,7,17
01/03/2026 03:00:00 AM,BATTERY,False,RESTAURANT,41.911511274,-87.634721402,2026,1,3
09/12/2024 01:30:00 PM,PUBLIC PEACE VIOLATION,False,STREET,41.76965643,-87.589927242,2024,9,13
07/09/2024 12:50:00 PM,BATTERY,False,HOSPITAL BUILDING / GROUNDS,41.855524939,-87.6978538,2024,7,12
05/06/2025 06:45:00 PM,SEX OFFENSE,False,VACANT LOT / LAND,41.689440628,-87.648742762,2025,5,18
12/06/2025 12:10:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.881703396,-87.626203588,2025,12,12
05/03/2025 10:38:00 PM,ASSAULT,False,APARTMENT,41.812834926,-87.689446477,2025,5,22
11/28/2025 03:50:00 AM,MOTOR VEHICLE THEFT,False,STREET,41.746126011,-87.679618483,2025,11,3
08/30/2024 01:00:00 PM,THEFT,False,STREET,41.76172848,-87.706404022,2024,8,13
01/21/2026 03:00:00 AM,THEFT,False,STREET,41.781855763,-87.702002548,2026,1,3
07/15/2025 08:19:00 AM,THEFT,True,DEPARTMENT STORE,41.88171846,-87.627760426,2025,7,8
11/06/2025 05:30:00 PM,ASSAULT,False,APARTMENT,41.783809894,-87.619976429,2025,11,17
09/01/2024 11:39:00 AM,NARCOTICS,True,SIDEWALK,41.888022665,-87.625641781,2024,9,11
09/07/2024 06:00:00 PM,BATTERY,False,CTA TRAIN,41.878638996,-87.627691486,2024,9,18
01/15/2026 11:30:00 AM,THEFT,False,RESTAURANT,41.927706213,-87.707251045,2026,1,11
12/28/2024 11:00:00 AM,OTHER OFFENSE,False,RESTAURANT,41.939194266,-87.719072976,2024,12,11
01/30/2026 06:20:00 PM,BATTERY,False,STREET,41.92359553,-87.795543866,2026,1,18
10/25/2024 07:30:00 AM,BATTERY,False,SIDEWALK,41.946089451,-87.67005513,2024,10,7
06/24/2024 12:00:00 AM,HUMAN TRAFFICKING,False,RESIDENCE,41.698903304,-87.657123052,2024,6,0
03/16/2025 03:57:00 AM,CRIMINAL DAMAGE,False,APARTMENT,41.757238398,-87.645424172,2025,3,3
12/25/2024 03:57:00 AM,NARCOTICS,True,GAS STATION,41.773405326,-87.625143469,2024,12,3
07/28/2024 11:00:00 AM,ASSAULT,False,APARTMENT,41.757916791,-87.604129437,2024,7,11
04/04/2025 02:00:00 AM,NARCOTICS,True,HOTEL / MOTEL,41.899552895,-87.624137033,2025,4,2
11/26/2024 06:20:00 AM,CRIMINAL DAMAGE,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.862132355,-87.666264958,2024,11,6
04/24/2025 11:40:00 AM,THEFT,False,RESIDENCE,41.785165497,-87.714125094,2025,4,11
07/12/2025 12:30:00 AM,BATTERY,False,STREET,41.844342775,-87.717632254,2025,7,0
12/26/2024 03:15:00 PM,THEFT,False,ALLEY,41.82634663,-87.644780249,2024,12,15
05/03/2025 06:30:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.817954658,-87.606042387,2025,5,18
06/30/2024 12:00:00 PM,THEFT,False,GROCERY FOOD STORE,41.778923367,-87.70624024,2024,6,12
01/04/2026 08:00:00 PM,CRIMINAL DAMAGE,False,PARKING LOT / GARAGE (NON RESIDENTIAL),41.964368005,-87.748169459,2026,1,20
09/08/2025 05:06:00 PM,BATTERY,True,RESIDENCE,41.694746511,-87.528237146,2025,9,17
10/26/2024 03:30:00 PM,BATTERY,False,RESIDENCE,41.712072222,-87.665851984,2024,10,15
06/11/2025 03:59:00 PM,CRIMINAL DAMAGE,False,RESIDENCE - GARAGE,41.727230534,-87.586698245,2025,6,15
07/11/2025 06:00:00 PM,BURGLARY,False,STREET,41.719275652,-87.598328509,2025,7,18
04/01/2025 12:15:00 AM,CRIMINAL SEXUAL ASSAULT,False,VEHICLE NON-COMMERCIAL,41.736819983,-87.565175308,2025,4,0
06/29/2025 10:40:00 AM,ASSAULT,False,GOVERNMENT BUILDING / PROPERTY,41.851436512,-87.646460241,2025,6,10
11/04/2024 04:06:00 PM,BATTERY,False,SIDEWALK,42.016639338,-87.679501232,2024,11,16
07/26/2025 04:30:00 PM,BURGLARY,False,APARTMENT,41.786877959,-87.655315677,2025,7,16
09/19/2024 09:30:00 AM,BATTERY,False,STREET,41.748526903,-87.663825429,2024,9,9
06/30/2024 04:33:00 PM,OTHER OFFENSE,False,PARK PROPERTY,41.799855875,-87.607732415,2024,6,16
10/02/2024 01:03:00 AM,BATTERY,False,STREET,41.826524987,-87.608209181,2024,10,1
07/26/2024 02:20:00 PM,ASSAULT,False,SMALL RETAIL STORE,41.751827103,-87.559231739,2024,7,14
03/03/2025 11:30:00 AM,CRIMINAL TRESPASS,False,RESIDENCE,41.937842794,-87.752568903,2025,3,11
04/02/2025 06:00:00 PM,CRIMINAL DAMAGE,False,STREET,42.010375781,-87.664033895,2025,4,18
06/29/2025 04:00:00 AM,THEFT,False,APARTMENT,41.74098572,-87.646191259,2025,6,4
02/18/2025 06:30:00 PM,THEFT,False,SCHOOL - PUBLIC GROUNDS,41.963536051,-87.659968697,2025,2,18
06/12/2025 12:00:00 PM,CRIMINAL DAMAGE,False,RESIDENCE,41.679785562,-87.628235496,2025,6,12
03/21/2025 01:29:00 AM,BATTERY,False,APARTMENT,41.901938245,-87.643153225,2025,3,1
06/30/2025 08:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.791943416,-87.620773679,2025,6,20
09/19/2024 10:20:00 AM,BATTERY,False,APARTMENT,41.886439769,-87.704987916,2024,9,10
02/15/2025 09:35:00 AM,THEFT,False,SMALL RETAIL STORE,41.875254895,-87.627618559,2025,2,9
11/27/2025 11:55:00 AM,BATTERY,False,APARTMENT,41.824063418,-87.669015689,2025,11,11
10/18/2024 10:10:00 PM,ASSAULT,False,APARTMENT,41.771501692,-87.587556105,2024,10,22
03/07/2025 09:45:00 AM,CRIMINAL DAMAGE,False,STREET,41.69398576,-87.619508903,2025,3,9
06/13/2024 01:23:00 AM,CRIMINAL DAMAGE,False,STREET,41.750383568,-87.601521161,2024,6,1
01/24/2025 04:05:00 PM,NARCOTICS,True,GAS STATION,41.838872314,-87.646297369,2025,1,16
01/14/2026 09:00:00 PM,CRIMINAL DAMAGE,False,STREET,41.925967744,-87.690121787,2026,1,21
07/18/2024 09:30:00 PM,CRIMINAL DAMAGE,False,RESIDENCE - GARAGE,41.953605409,-87.653095607,2024,7,21
02/03/2025 06:00:00 PM,MOTOR VEHICLE THEFT,False,STREET,41.99703952,-87.661767717,2025,2,18
05/12/2025 10:00:00 AM,CRIMINAL DAMAGE,False,STREET,41.755864287,-87.602869924,2025,5,10
